a1,a2,a3,a4,a1_coefficients,a2_coefficients,a3_coefficient,a4_coefficients,b1,b2,b3,b1_coefficients,b2_coefficients,b3_coefficients,c1,c2,c3,c1_coefficients,c2_coefficients,c3_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,ETL_thickness3,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,HTL_additives_compounds4,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,HTL_stack_sequence2,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_temperature3,Perovskite_deposition_thermal_annealing_temperature4,Perovskite_deposition_thermal_annealing_temperature5,Perovskite_deposition_thermal_annealing_temperature6,Perovskite_deposition_thermal_annealing_temperature7,Perovskite_deposition_thermal_annealing_temperature8,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,Perovskite_deposition_thermal_annealing_time3,Perovskite_deposition_thermal_annealing_time4,Perovskite_deposition_thermal_annealing_time5,Perovskite_deposition_thermal_annealing_time6,Perovskite_deposition_thermal_annealing_time7,Perovskite_deposition_thermal_annealing_time8,JV_default_PCE
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840.77,0,0,200,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840.77,0,0,200,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11.4
253,0,0,0,1,0,0,0,118.71,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,350,0,39.1,253.8,266,0,18,0,0,1787.74,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1.71
253,0,0,0,1,0,0,0,118.71,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,450,0,39.1,253.8,266,0,18,0,0,1787.74,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1.93
253,0,0,0,1,0,0,0,118.71,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,39.1,253.8,266,0,18,0,0,1787.74,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,1000,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3.63
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,1000,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5.04
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,6.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,9.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,11.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,7.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,9.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,10.4
100.02,31.1,0,0,0.8,0.5,0,0,119,0,0,1,0,0,220,0,0,3.2,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8.8
100.02,31.1,0,0,0.8,0.5,0,0,119,0,0,1,0,0,220,0,0,3.2,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13.2
100.02,0,0,0,2,0,0,0,119,0,0,1,0,0,220,0,0,4,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.34
100.02,0,0,0,2,0,0,0,119,0,0,1,0,0,220,0,0,4,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.9
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,30,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,8.42
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,8.82
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,9.25
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,13.93
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,13.12
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,11.54
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,30,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,8.33
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,8.43
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,8.44
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,12.49
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,11.95
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10.68
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,0,0,45,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.6
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,47.86,0,45,25,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.2
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,47.86,0,45,55,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.7
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,47.86,0,45,80,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.1
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,0,0,55,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.4
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,0,0,25,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,0,0,55,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.7
167,494.5,31.1,0,0.07,0.81,0.12,0,119,0,0,1,0,0,196,253.8,0,0.38,2.62,0,47.86,0,0,25,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,175,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,175,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,81.4,0,0,300,0,253.8,266,0,0,253.8,0,0,1787.74,0,110,110,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8.81
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,81.4,0,0,410,0,253.8,266,0,0,253.8,0,0,1787.74,0,110,110,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9.15
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,81.4,0,0,510,0,253.8,266,0,0,253.8,0,0,1787.74,0,110,110,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8.69
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,81.4,0,0,600,0,253.8,266,0,0,253.8,0,0,1787.74,0,110,110,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7.72
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,130,170,0,0,0,0,0,0,20,10,0,0,0,0,0,0,6.8
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,130,170,0,0,0,0,0,0,20,10,0,0,0,0,0,0,6.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3.9
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,15.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.15,2.85,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,16.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,19.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.15,2.85,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,19.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,11.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.15,2.85,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,15.6
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,18.6
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.15,2.85,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,100,150,0,0,0,0,0,0,10,20,0,0,0,0,0,0,19
198.13,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,4,0,0,47.86,47.86,0,100,0,0,253.8,266,0,0,18,0,0,1787.74,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1.08
33.03,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,4,0,0,47.86,47.86,0,100,0,0,253.8,266,0,0,18,0,0,1787.74,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.59
269.51,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,4,0,0,47.86,47.86,0,100,0,0,253.8,266,0,0,18,0,0,1787.74,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.01
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,100,0,0,253.8,266,0,0,18,0,0,1787.74,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2.12
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,20,0,0,253.8,266,0,0,18,78,0,1787.74,0,60,100,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,60,100,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,60,100,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10.1
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,459.4,0,0,10,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,11.02
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,459.4,0,0,25,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,11.45
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,459.4,0,0,50,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,12.48
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,459.4,0,0,10,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,9.4
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,459.4,0,0,25,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,9.38
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,459.4,0,0,50,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10.11
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.24
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,15.16
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,16.47
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.3
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.69
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.5,2.5,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,16.36
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,0,0,299,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,0,0,299,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,0,0,299,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15.7
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,0,0,299,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16.3
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,0,0,299,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,0,0,299,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12.9
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8.7
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,17
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,17.3
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16.2
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,17
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,18.3
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,18.6
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,910.9,360.45,0,35,0,0,18,0,0,0,18,78,0,299,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15.7
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.52
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3.25
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.22
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.34
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.54
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.98
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15.34
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.68
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17.72
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16.92
167,494.5,31.1,0,0.15,0.75,0.1,0,119,0,0,1,0,0,196,253.8,0,0.1,2.9,0,81.4,47.86,0,80,30,0,253.8,266,0,0,78,0,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17.66
